same_srv_rate,src_bytes,dst_host_diff_srv_rate,protocol_type,class
0.05,0,0.08,1,9
0.07,0,0.05,1,9
1.0,147,0.0,1,11
1.0,0,0.0,1,11
0.06,0,0.07,1,9
1.0,264,0.0,1,11
0.23,0,0.04,1,9
0.06,0,0.07,1,9
0.02,0,0.09,1,9
1.0,1130,0.06,1,11
0.0,0,1.0,1,17
1.0,374,0.02,1,11
0.38,1,0.47,2,17
1.0,214,0.0,1,11
1.0,1032,0.18,0,18
0.83,1,0.05,2,17
1.0,42,0.01,2,11
1.0,43,0.0,2,11
1.0,281,0.0,1,11
1.0,238,0.0,1,11
1.0,8,0.0,0,5
0.02,0,0.07,1,9
1.0,14,0.12,1,11
1.0,281,0.0,1,11
0.03,0,0.07,1,9
1.0,304,0.0,1,11
1.0,325,0.0,1,11
1.0,300,0.0,1,11
1.0,34,0.01,2,11
1.0,1957,0.0,1,11
1.0,48,0.01,2,11
1.0,205,0.0,1,11
0.02,0,0.07,1,9
1.0,0,1.0,1,10
1.0,306,0.0,1,11
1.0,43,0.0,2,11
0.28,0,0.05,1,9
1.0,1032,0.0,0,18
1.0,199,0.0,1,11
1.0,325,0.0,1,11
0.25,44,0.02,2,11
1.0,292,0.0,1,11
1.0,11376,0.12,1,11
1.0,484,0.0,1,11
1.0,428,0.0,1,11
0.11,0,0.07,1,9
1.0,46,0.02,2,11
0.07,0,0.1,1,9
1.0,194,0.0,1,11
1.0,207,0.01,2,10
0.1,0,0.07,1,9
0.33,147,0.76,2,11
1.0,442,0.0,1,11
0.99,45,0.01,2,11
1.0,327,0.0,1,11
0.05,0,0.08,1,9
0.09,0,0.05,1,9
0.24,0,0.03,1,9
1.0,219,0.0,1,11
1.0,243,0.0,1,11
0.03,0,0.07,1,9
1.0,6163,0.02,1,11
1.0,0,0.0,1,11
1.0,314,0.0,1,11
1.0,0,0.05,1,9
1.0,223,0.0,1,11
0.07,0,0.08,1,9
1.0,1467,0.06,1,11
1.0,344,0.0,1,11
0.04,0,0.07,1,9
0.1,0,0.08,1,9
0.38,0,0.04,1,9
0.07,0,0.05,1,9
0.04,0,0.08,1,9
1.0,398,0.0,1,11
1.0,1556,0.0,1,11
0.08,0,0.06,1,9
1.0,770,0.04,1,11
1.0,8,0.0,0,5
1.0,1246,0.01,1,11
1.0,8,0.0,0,5
0.08,0,0.06,1,9
0.07,0,0.08,1,9
0.35,0,0.02,1,9
0.14,105,0.01,2,11
1.0,28,0.04,2,20
0.2,146,0.56,2,11
1.0,194,0.0,1,11
1.0,30,0.04,0,11
0.02,0,0.12,1,9
0.13,0,0.07,1,9
1.0,317,0.0,1,11
0.08,0,0.07,1,9
1.0,208,0.0,1,11
1.0,1192,0.07,1,11
1.0,35,0.03,2,11
0.07,0,0.08,1,9
1.0,0,0.0,1,11
1.0,364,0.0,1,11
1.0,146,0.86,2,11
0.08,0,0.38,1,17
1.0,301,0.0,1,11
0.05,0,0.07,1,9
0.04,0,0.06,1,9
0.22,28,0.89,2,20
0.06,0,0.07,1,9
0.07,0,0.05,1,9
0.27,1,0.95,2,17
1.0,146,0.78,2,11
1.0,218,0.0,1,11
0.1,0,0.07,1,9
1.0,44,0.02,2,11
0.12,0,0.07,1,9
0.03,0,0.06,1,9
0.12,0,0.07,1,9
1.0,272,0.0,1,11
0.08,0,0.05,1,9
0.06,0,0.08,1,9
0.01,0,0.8,1,17
1.0,942,0.02,1,11
1.0,313,0.0,1,11
1.0,18,0.0,0,5
1.0,288,0.0,1,11
0.06,0,0.05,1,9
0.43,78,0.01,0,11
0.12,0,0.07,1,9
1.0,321,0.0,1,11
0.02,0,0.08,1,9
1.0,231,0.0,1,11
0.07,0,0.07,1,9
1.0,150,0.0,1,11
1.0,30,0.0,0,11
1.0,258,0.0,1,11
1.0,244,0.0,1,11
1.0,221,0.0,1,11
1.0,0,0.0,1,6
1.0,1096,0.03,1,11
1.0,45,0.02,2,11
0.13,0,0.08,1,9
1.0,1215,0.05,1,11
1.0,1252,0.02,1,21
0.08,0,0.07,1,9
0.08,0,0.05,1,9
1.0,0,1.0,1,5
1.0,1224,0.06,1,21
1.0,311,0.02,1,11
0.06,0,0.05,1,9
0.02,0,0.07,1,9
0.03,0,0.08,1,9
1.0,70,0.01,2,11
0.16,0,0.05,1,9
1.0,341,0.0,1,11
0.14,0,0.07,1,9
1.0,8,0.0,0,5
1.0,213,0.0,1,11
1.0,300,0.0,1,11
1.0,44,0.01,2,11
0.18,0,0.07,1,9
1.0,215,0.0,1,11
1.0,380,0.0,1,11
0.01,0,0.08,1,9
1.0,1335,0.06,1,11
1.0,170,0.0,1,11
1.0,334,0.0,1,21
1.0,238,0.2,1,11
0.0,0,1.0,1,17
0.14,0,0.07,1,9
1.0,8,0.0,0,10
1.0,0,0.95,1,10
0.0,0,1.0,1,17
1.0,26,0.03,1,11
0.23,0,0.04,1,9
0.0,0,0.48,1,15
1.0,1089,0.02,1,11
1.0,160,0.0,1,11
1.0,46,0.01,2,11
0.02,0,0.07,1,9
1.0,332,0.0,1,11
0.0,0,1.0,1,17
1.0,0,0.0,1,11
1.0,91,0.01,2,11
1.0,44,0.01,2,11
1.0,330,0.0,1,11
1.0,46,0.01,2,11
1.0,1,0.74,1,15
1.0,2191,0.03,1,11
1.0,328,0.0,1,11
0.33,0,0.06,1,9
1.0,8,0.0,0,10
1.0,376,0.0,1,11
0.08,1,0.64,2,17
0.02,0,0.08,1,9
1.0,223,0.0,1,11
1.0,219,0.0,1,11
0.03,0,0.07,1,9
0.06,0,0.07,1,9
1.0,301,0.0,1,11
1.0,216,0.0,1,11
1.0,146,0.85,2,11
1.0,2601,0.03,1,11
0.01,0,0.07,1,9
0.03,0,0.05,1,9
1.0,4316,0.02,1,11
1.0,46,0.01,2,11
1.0,205,0.0,1,11
0.09,0,0.06,1,9
1.0,0,0.0,1,11
1.0,0,0.0,1,11
1.0,226,0.0,1,11
1.0,225,0.0,1,11
1.0,18,0.0,0,5
0.07,0,0.07,1,9
1.0,748,0.02,1,11
0.14,0,0.07,1,9
1.0,139,0.0,1,11
0.09,0,0.06,1,9
1.0,42,0.0,2,11
1.0,216,0.0,1,11
1.0,8,0.0,0,10
1.0,318,0.0,1,11
1.0,1283,0.03,1,11
1.0,1493,0.05,1,11
1.0,42,0.01,2,11
0.01,0,0.07,1,9
1.0,151,0.2,1,11
1.0,218,0.0,1,11
1.0,253,0.0,1,11
1.0,31,0.19,2,11
0.05,0,0.1,1,9
1.0,1175,0.0,1,11
1.0,45,0.01,2,11
1.0,217,0.0,1,11
1.0,334,0.0,1,21
1.0,258,0.0,1,11
0.01,0,0.07,1,9
0.11,0,0.08,1,9
1.0,0,0.07,1,11
1.0,607,0.03,1,11
1.0,516,0.0,2,11
0.09,0,0.07,1,9
1.0,237,0.0,1,11
0.05,0,0.06,1,9
0.07,0,0.09,1,9
1.0,1215,0.03,1,11
1.0,1032,0.02,0,18
1.0,235,0.0,1,11
1.0,207,0.03,2,10
1.0,1480,0.05,0,14
1.0,145,0.66,2,11
1.0,44,0.01,2,11
1.0,316,0.0,1,11
0.11,0,0.07,1,9
1.0,0,0.6,1,15
0.03,0,0.09,1,9
0.02,0,0.07,1,9
0.22,30,0.01,0,11
1.0,300,0.0,1,11
0.36,78,0.01,0,11
0.08,0,0.08,1,9
1.0,87,0.01,1,8
0.5,30,0.01,0,11
1.0,1216,0.05,1,11
0.13,0,0.07,1,9
1.0,1235,0.02,1,21
1.0,357,0.0,1,11
1.0,495,0.17,1,11
0.1,0,0.08,1,9
0.0,0,0.07,1,9
1.0,890,0.0,1,11
0.02,0,0.0,1,9
1.0,1,0.62,1,15
0.1,0,0.05,1,9
1.0,306,0.0,1,11
1.0,1,0.78,1,15
1.0,187,0.0,1,11
1.0,965,0.03,1,11
1.0,324,0.0,1,11
1.0,238,0.0,1,11
0.05,0,0.07,1,9
0.17,0,0.03,1,9
1.0,287,0.0,1,11
0.5,147,0.64,2,11
0.06,0,0.08,1,9
1.0,1098,0.03,1,11
1.0,45,0.01,2,11
0.08,0,0.05,1,9
0.0,0,1.0,1,17
0.5,383,0.17,1,11
0.5,3190,0.02,1,11
1.0,303,0.01,1,11
1.0,8,0.0,0,5
1.0,209,0.0,1,11
1.0,45,0.01,2,11
1.0,313,0.0,1,11
1.0,145,0.62,2,11
0.04,0,0.06,1,9
1.0,314,0.0,1,11
0.02,0,0.06,1,9
1.0,221,0.0,1,11
0.03,0,0.05,1,9
0.15,0,0.06,1,9
1.0,240,0.0,1,11
1.0,313,0.0,1,11
1.0,262,0.0,1,11
1.0,162,0.0,1,11
0.12,0,0.06,1,9
0.07,0,0.07,1,9
0.07,0,0.06,1,9
0.5,0,0.18,1,15
1.0,225,0.0,1,11
1.0,8,0.0,0,5
1.0,269,0.0,1,11
1.0,226,0.01,1,11
0.07,0,0.06,1,9
1.0,233,0.0,1,11
1.0,8,0.0,0,5
0.99,46,0.01,2,11
0.0,0,0.95,1,17
0.04,0,0.07,1,9
0.19,0,0.02,1,9
0.99,43,0.01,2,11
0.11,0,0.07,1,9
0.07,0,0.09,1,9
0.05,0,0.05,1,9
1.0,160,0.0,1,11
1.0,10,0.04,1,11
1.0,11284,0.17,1,11
1.0,303,0.0,1,11
1.0,304,0.0,1,11
1.0,54540,0.0,1,0
1.0,48,0.03,2,11
1.0,44,0.01,2,11
1.0,800,0.02,1,11
0.06,0,0.06,1,9
1.0,99,0.03,1,11
0.04,0,0.06,1,9
0.07,0,0.08,1,9
1.0,0,0.0,1,11
0.04,0,0.06,1,9
0.16,0,0.05,1,9
1.0,0,0.0,1,11
1.0,175,0.0,1,11
0.15,1,0.23,2,17
1.0,210,0.0,1,11
1.0,8,0.0,0,5
1.0,230,0.0,1,11
0.13,0,0.07,1,9
0.07,0,0.07,1,9
0.05,0,0.06,1,9
0.04,0,0.09,1,9
0.07,0,0.09,1,9
1.0,44,0.0,2,11
1.0,1032,0.2,0,18
1.0,48,0.01,2,11
1.0,213,0.0,1,11
1.0,146,0.85,2,11
0.03,0,0.08,1,9
0.06,0,0.07,1,9
1.0,233,0.0,1,11
1.0,200,0.0,1,11
1.0,211,0.0,1,11
1.0,45,0.01,2,11
1.0,246,0.0,1,11
0.06,0,0.07,1,9
1.0,210,0.0,1,11
1.0,231,0.0,1,11
1.0,328,0.0,1,11
0.5,0,0.02,1,9
1.0,307,0.0,1,11
1.0,312,0.0,1,11
1.0,44,0.0,2,11
1.0,289,0.0,1,11
1.0,203,0.0,1,11
1.0,381,0.0,1,11
0.05,0,0.09,1,15
1.0,326,0.0,1,11
1.0,211,0.0,1,11
1.0,310,0.0,1,11
1.0,8,0.0,0,10
1.0,206,0.0,1,11
1.0,348,0.0,1,11
1.0,223,0.0,1,11
1.0,7503,0.02,1,11
1.0,344,0.0,1,11
1.0,285,0.0,1,11
1.0,301,0.01,1,11
0.18,78,0.01,0,11
1.0,516,0.0,2,11
1.0,219,0.0,1,11
0.16,0,0.07,1,9
1.0,516,0.0,2,11
0.06,0,0.05,1,9
1.0,134,0.01,2,11
0.01,0,0.25,1,15
1.0,41,0.01,2,11
0.0,0,1.0,1,17
1.0,298,0.0,1,11
1.0,350,0.0,1,11
0.27,0,0.03,1,9
1.0,3888,0.07,1,11
0.03,0,0.07,1,9
1.0,226,0.0,1,11
1.0,1604,0.01,1,11
1.0,209,0.0,1,11
1.0,239,0.0,1,11
0.09,0,0.06,1,9
0.03,0,0.06,1,9
0.08,0,0.05,1,9
1.0,216,0.0,1,11
1.0,219,0.0,1,11
1.0,302,0.0,1,11
0.13,0,0.07,1,9
0.04,0,0.06,1,9
0.05,0,0.06,1,9
0.13,0,0.09,1,9
0.02,0,0.05,1,9
1.0,54540,0.0,1,0
1.0,45,0.01,2,11
1.0,212,0.0,1,11
1.0,0,1.0,1,5
0.03,0,0.06,1,9
1.0,8,0.0,0,5
1.0,207,0.0,2,10
1.0,202,0.0,1,11
0.19,0,0.07,1,9
1.0,237,0.0,1,11
1.0,8,0.0,0,5
0.16,0,0.06,1,9
1.0,259,0.02,1,11
1.0,821,0.02,1,11
0.05,0,0.07,1,9
1.0,307,0.0,1,11
1.0,214,0.0,1,11
1.0,213,0.0,1,11
1.0,71,0.02,1,11
1.0,731,0.18,1,11
1.0,241,0.0,1,11
0.11,0,0.04,1,15
1.0,288,0.0,1,11
0.3,0,0.05,1,9
1.0,46,0.01,2,11
1.0,268,0.0,1,11
1.0,516,0.0,2,11
1.0,8,0.0,0,5
1.0,0,0.0,1,11
1.0,295,0.0,1,11
1.0,332,0.0,1,11
1.0,1032,0.06,0,18
1.0,33,0.01,2,11
1.0,237,0.0,1,11
0.02,0,0.07,1,9
0.01,0,0.07,1,9
1.0,54540,0.0,1,0
1.0,120,0.15,1,11
1.0,302,0.0,1,11
0.0,0,0.05,1,9
1.0,222,0.0,1,11
0.14,0,0.07,1,9
1.0,273,0.0,1,11
0.09,0,0.06,1,9
1.0,1,0.15,1,15
1.0,235,0.02,1,11
1.0,740,0.0,1,11
0.99,44,0.02,2,11
0.12,0,0.07,1,9
1.0,2097,0.01,1,11
1.0,0,0.0,1,11
0.99,46,0.01,2,11
1.0,302,0.0,1,11
1.0,1,0.73,1,15
0.02,0,0.07,1,9
1.0,0,0.0,1,11
0.4,0,0.09,1,9
0.04,0,0.07,1,9
1.0,213,0.0,1,11
1.0,336,0.0,1,11
1.0,294,0.0,1,11
1.0,159,0.0,1,11
0.05,0,0.07,1,9
0.06,0,0.15,1,9
0.1,0,0.06,1,9
1.0,235,0.0,1,11
0.04,0,0.06,1,9
0.13,0,0.05,1,9
0.99,45,0.01,2,11
1.0,0,0.0,1,11
0.03,0,0.07,1,9
0.6,0,0.02,1,9
1.0,44,0.01,2,11
1.0,8,0.0,0,5
1.0,317,0.0,1,11
1.0,1105,0.04,1,11
1.0,1032,0.05,0,18
1.0,13513,0.03,1,11
1.0,44,0.02,2,11
0.07,0,0.07,1,9
1.0,8,0.0,0,10
1.0,233,0.0,1,11
1.0,8,0.0,0,5
1.0,215,0.0,1,11
0.01,0,0.06,1,9
0.09,0,0.08,1,9
1.0,229,0.0,1,11
1.0,214,0.0,1,11
0.03,0,0.06,1,9
1.0,8,0.0,0,5
1.0,8,0.0,0,5
0.99,46,0.02,2,11
1.0,197,0.0,1,11
1.0,1032,0.01,0,18
1.0,105,0.01,2,11
1.0,2572,0.07,1,11
1.0,321,0.0,1,11
0.04,0,0.07,1,9
1.0,209,0.0,1,11
1.0,54540,0.0,1,0
0.07,0,0.05,1,9
1.0,1,0.67,1,15
1.0,8,0.0,0,5
1.0,313,0.0,1,11
0.04,0,0.07,1,9
1.0,322,0.0,1,11
1.0,292,0.0,1,11
0.04,0,0.07,1,9
0.08,0,0.05,1,9
1.0,339,0.0,1,11
0.5,146,0.77,2,11
1.0,232,0.0,1,11
1.0,1032,0.0,0,18
1.0,8,0.0,0,10
1.0,147,0.52,2,11
1.0,241,0.0,1,11
0.6,0,0.08,1,9
0.25,147,0.85,2,11
1.0,204,0.0,1,11
1.0,349,0.0,1,11
1.0,44,0.0,2,11
1.0,216,0.0,1,11
1.0,0,0.28,1,15
1.0,30,0.0,0,11
0.05,0,0.07,1,9
1.0,1032,0.02,0,18
0.04,0,0.06,1,9
0.09,0,0.05,1,9
0.25,1,0.23,2,17
0.36,0,0.07,1,9
1.0,0,0.0,1,11
1.0,1237,0.02,1,21
0.02,0,0.09,1,9
0.14,0,0.05,1,9
0.06,0,0.06,1,9
1.0,1833,0.04,1,11
1.0,230,0.0,1,11
1.0,1692,0.02,1,11
1.0,4443,0.06,1,11
1.0,200,0.0,1,11
1.0,1273,0.02,1,11
1.0,281,0.0,1,11
1.0,383,0.09,1,11
0.32,0,0.06,1,9
1.0,295,0.0,1,11
0.02,0,0.05,1,9
1.0,234,0.0,1,11
0.01,0,0.07,1,9
1.0,209,0.0,1,11
1.0,206,0.0,1,11
1.0,145,0.64,2,11
0.09,0,0.06,1,9
0.02,0,0.08,1,9
0.01,0,0.36,1,15
1.0,0,0.0,1,11
1.0,1,0.64,1,15
0.04,0,0.07,1,9
0.14,0,0.09,1,9
0.01,0,0.08,1,9
0.01,0,0.05,1,9
0.15,0,0.06,1,9
0.03,0,0.07,1,9
1.0,273,0.0,1,11
1.0,298,0.0,1,11
1.0,516,0.0,2,11
1.0,54540,0.0,1,0
0.08,0,0.05,1,9
1.0,667,0.02,1,11
1.0,91,0.0,2,11
0.07,0,0.07,1,9
0.17,0,0.09,1,9
1.0,105,0.01,2,11
0.05,0,0.06,1,9
0.04,0,0.08,1,9
0.03,0,0.07,1,9
0.11,0,0.05,1,9
1.0,0,0.09,1,11
0.01,0,0.07,1,9
1.0,201,0.0,1,11
0.09,0,0.05,1,9
0.09,0,0.06,1,9
1.0,218,0.0,1,11
1.0,1032,0.03,0,18
1.0,228,0.0,1,11
0.19,0,0.02,1,9
0.27,0,0.05,1,9
1.0,0,0.0,1,11
1.0,324,0.0,1,11
0.08,0,0.07,1,9
1.0,1301,0.03,1,11
1.0,28,0.01,2,20
1.0,290,0.0,1,11
1.0,1032,0.0,0,18
1.0,44,0.01,2,11
0.08,0,0.08,1,9
1.0,318,0.0,1,11
1.0,215,0.0,1,11
1.0,1771,0.02,1,11
0.08,0,0.05,1,9
1.0,326,0.0,1,11
1.0,352,0.0,1,11
1.0,2284,0.01,1,11
1.0,341,0.0,1,11
1.0,8,0.0,0,10
1.0,8,0.0,0,5
1.0,302,0.0,1,11
1.0,35,0.02,1,11
1.0,4763,0.02,1,11
1.0,8,0.0,0,5
0.03,0,0.05,1,9
0.13,0,0.08,1,9
1.0,306,0.0,1,11
0.01,48,0.01,1,11
0.0,0,1.0,1,17
1.0,8,0.0,0,5
1.0,1573,0.07,1,11
1.0,1,0.73,1,15
1.0,145,0.79,2,11
1.0,201,0.0,1,11
0.08,0,0.07,1,9
0.07,0,0.06,1,9
0.01,0,0.64,1,17
1.0,322,0.0,1,11
0.06,0,0.06,1,9
0.23,0,0.02,1,9
0.33,46,0.02,2,11
0.04,0,0.06,1,9
1.0,44,0.0,2,11
0.04,0,0.07,1,9
1.0,374,0.03,1,11
1.0,222,0.0,1,11
0.03,0,0.09,1,9
1.0,287,0.0,1,11
1.0,333,0.02,1,11
1.0,44,0.01,2,11
0.03,0,0.02,1,9
0.04,0,0.06,1,9
0.0,0,1.0,1,17
0.2,0,0.07,1,9
1.0,289,0.0,1,11
0.08,0,0.07,1,9
1.0,43,0.02,2,11
1.0,30,0.0,0,11
0.2,147,0.49,2,11
1.0,1032,0.17,0,18
1.0,341,0.0,1,11
1.0,28,0.02,2,20
1.0,321,0.0,1,11
0.01,0,0.43,1,17
1.0,43,0.01,2,11
0.38,78,0.01,0,11
1.0,1286,0.03,1,11
1.0,1500,0.06,1,11
1.0,8,0.0,0,5
0.06,0,0.08,1,9
0.07,0,0.07,1,9
1.0,9,0.03,1,11
0.09,0,0.06,1,9
1.0,173,0.0,1,11
1.0,2194619,0.02,1,11
1.0,238,0.0,1,11
1.0,190,0.0,1,11
1.0,0,0.0,1,11
1.0,161,0.0,1,11
1.0,1,0.67,1,15
1.0,287,0.0,1,11
1.0,8,0.0,0,10
1.0,1,0.15,2,17
1.0,8,0.0,0,5
0.01,0,0.08,1,9
1.0,54540,0.0,1,0
1.0,641,0.05,1,11
1.0,0,0.0,1,11
0.11,0,0.05,1,9
1.0,0,0.0,1,11
0.08,0,0.07,1,9
1.0,286,0.0,1,11
1.0,8,0.0,0,10
0.03,0,0.07,1,9
0.93,0,0.0,1,9
1.0,295,0.0,1,11
0.11,0,0.07,1,9
0.02,0,0.05,1,9
0.16,0,0.06,1,9
1.0,230,0.0,1,11
1.0,319,0.0,1,11
0.07,0,0.06,1,9
0.08,0,0.05,1,9
1.0,639,0.01,1,11
0.03,0,0.06,1,9
1.0,1789,0.08,1,11
1.0,45,0.01,2,11
0.19,0,0.07,1,9
1.0,374,0.0,1,11
1.0,406,0.02,1,11
1.0,238,0.0,1,11
1.0,690,0.08,1,11
0.1,0,0.08,1,9
0.02,0,0.06,1,9
0.73,1,0.05,2,17
1.0,8,0.0,0,5
0.06,0,0.07,1,9
0.24,0,0.02,1,9
0.11,0,0.07,1,17
0.01,0,0.06,1,9
1.0,221,0.0,1,11
0.0,0,1.0,1,17
0.07,0,0.08,1,9
1.0,1752,0.04,1,11
1.0,243,0.0,1,11
0.22,0,0.06,1,9
0.01,0,0.1,1,9
0.09,0,0.07,1,9
0.15,0,0.07,1,9
0.01,0,0.07,1,9
0.14,0,0.06,1,9
1.0,2194619,0.07,1,11
1.0,45,0.01,2,11
1.0,213,0.0,1,11
1.0,342,0.0,1,11
0.03,0,0.08,1,9
0.99,45,0.02,2,11
0.33,3676,0.38,1,11
1.0,0,0.0,1,11
0.5,1481,0.03,1,11
0.01,0,0.06,1,9
1.0,1092,0.03,1,11
1.0,307,0.04,1,11
1.0,307,0.0,1,11
0.04,0,0.05,1,9
1.0,249,0.0,1,11
0.04,0,0.08,1,9
1.0,43,0.01,2,11
1.0,236,0.0,1,11
0.01,0,0.07,1,9
1.0,520,0.0,0,18
1.0,272,0.0,1,11
0.06,0,0.07,1,9
1.0,43,0.01,2,11
1.0,41,0.0,2,11
1.0,1474,0.04,1,11
1.0,516,0.0,2,11
1.0,293,0.0,1,11
0.06,0,0.05,1,9
0.17,0,0.05,1,9
0.02,0,0.07,1,9
0.09,0,0.07,1,9
1.0,330,0.29,1,11
0.07,0,0.07,1,9
1.0,280,0.0,1,11
1.0,3836,0.0,1,11
0.09,0,0.07,1,9
1.0,1032,0.0,0,18
0.65,0,0.04,1,9
0.01,0,0.06,1,9
1.0,0,0.61,1,15
0.07,0,0.09,1,9
1.0,193,0.0,1,11
0.04,0,0.07,1,9
0.02,0,0.08,1,9
0.07,0,0.08,1,9
1.0,1032,0.0,0,18
1.0,1518,0.04,1,11
0.1,0,0.08,1,9
1.0,0,0.0,1,11
1.0,334,0.02,1,11
1.0,1330,0.33,1,11
1.0,8,0.0,0,5
1.0,233,0.0,1,11
1.0,43,0.0,2,11
0.19,0,0.08,1,9
0.12,0,0.05,1,9
1.0,0,0.0,1,11
1.0,238,0.0,1,11
0.07,0,0.06,1,9
0.5,105,0.01,2,11
0.0,0,0.51,1,15
0.0,0,1.0,1,17
1.0,28,0.01,2,20
1.0,0,0.0,1,11
1.0,965,0.02,1,11
1.0,212,0.0,1,11
0.33,0,0.03,1,9
0.01,0,0.07,1,9
1.0,206,0.0,1,11
0.03,0,0.08,1,9
1.0,215,0.0,1,11
0.08,0,0.06,1,9
0.35,0,0.08,1,9
0.5,1203,0.05,1,11
1.0,334,0.0,1,21
1.0,54540,0.0,1,0
1.0,206,0.0,1,11
1.0,1578,0.06,1,11
0.14,0,0.06,1,9
1.0,41,0.01,2,11
0.04,0,0.09,1,9
1.0,1,0.74,1,15
0.6,0,0.05,1,9
0.09,0,0.05,1,9
1.0,254,0.0,1,11
1.0,0,0.0,1,1
1.0,884,0.3,1,11
1.0,299,0.0,1,11
0.04,0,0.06,1,9
1.0,210,0.0,1,11
1.0,410,0.0,1,11
1.0,283,0.0,1,11
1.0,322,0.0,1,11
1.0,1189,0.04,1,11
1.0,293,0.0,1,11
1.0,104,0.5,1,11
0.0,0,1.0,1,17
0.03,0,0.07,1,9
1.0,334,0.0,1,21
1.0,1,0.62,1,15
0.03,0,0.15,1,9
1.0,240,0.0,1,11
1.0,277,0.0,1,11
0.1,0,0.08,1,9
1.0,0,0.0,1,11
1.0,0,0.0,1,11
1.0,146,0.84,2,11
0.04,0,0.09,1,9
1.0,2615,0.0,1,11
1.0,323,0.0,1,11
0.04,0,0.05,1,9
1.0,223,0.0,1,11
1.0,2881,0.03,1,11
1.0,220,0.0,1,11
1.0,261,0.01,1,11
1.0,485,0.0,1,11
0.02,0,0.07,1,9
0.17,0,0.06,1,9
1.0,45,0.04,2,11
0.03,0,0.07,1,9
0.16,0,0.06,1,9
1.0,222,0.0,1,11
1.0,8,0.0,0,5
0.01,0,0.85,1,17
0.08,0,0.08,1,9
0.01,0,0.08,1,9
1.0,227,0.0,1,11
1.0,43,0.01,2,11
0.01,0,0.07,1,9
1.0,1032,0.01,0,18
1.0,299,0.0,1,11
1.0,244,0.0,1,11
1.0,232,0.0,1,11
0.04,0,0.09,1,9
1.0,218,0.0,1,11
1.0,306,0.0,1,11
0.0,0,0.05,1,9
1.0,18,0.0,0,5
0.12,0,0.05,1,9
0.03,0,0.07,1,9
1.0,869,0.19,1,11
0.0,7,1.0,1,17
1.0,42,0.01,2,11
1.0,88,0.01,2,11
0.0,0,1.0,1,17
0.07,0,0.06,1,9
0.19,0,0.04,1,9
0.4,0,0.04,1,9
0.09,0,0.05,1,9
0.03,0,0.06,1,9
0.09,0,0.04,1,9
1.0,43,0.02,2,11
1.0,306,0.0,1,11
1.0,38874,0.03,1,11
1.0,235,0.0,1,11
0.1,0,0.07,1,9
1.0,317,0.0,1,11
0.06,0,0.07,1,9
0.07,0,0.07,1,9
0.06,0,0.08,1,9
0.25,0,0.05,1,9
0.12,0,0.06,1,9
1.0,18,0.0,0,5
1.0,44,0.01,2,11
1.0,18,0.0,0,5
1.0,37,0.01,2,11
0.13,0,0.06,1,9
0.03,0,0.07,1,9
0.26,0,0.02,1,9
1.0,43,0.0,2,11
0.28,0,0.08,1,9
1.0,332,0.0,1,11
1.0,0,0.32,1,15
1.0,230,0.01,1,11
0.01,0,0.07,1,9
0.21,0,0.07,1,9
1.0,322,0.0,1,11
0.08,0,0.08,1,9
1.0,235,0.0,1,11
0.45,0,0.09,1,9
1.0,283,0.0,1,11
1.0,785,0.08,1,11
0.08,0,0.07,1,9
1.0,220,0.0,1,11
1.0,331,0.0,1,11
0.07,0,0.06,1,9
1.0,0,0.0,1,11
1.0,0,0.89,1,15
0.01,0,0.75,1,9
1.0,215,0.0,1,11
0.03,0,0.08,1,9
0.25,147,0.87,2,11
1.0,28,0.32,2,20
1.0,0,0.0,1,11
0.02,0,0.08,1,9
1.0,215,0.0,1,11
1.0,8,0.0,0,5
0.06,0,0.07,1,9
0.03,0,0.05,1,9
1.0,349,0.0,1,11
1.0,44,0.01,2,11
1.0,278,0.0,1,11
1.0,8,0.0,0,5
0.05,0,0.08,1,9
0.06,0,0.07,1,9
1.0,229,0.0,1,11
1.0,43,0.01,2,11
0.02,0,0.09,1,9
0.05,0,0.05,1,9
0.0,0,0.52,1,15
1.0,1,0.74,1,15
0.04,0,0.05,1,9
0.07,0,0.06,1,9
0.08,0,0.05,1,9
1.0,18,0.0,0,5
1.0,216,0.0,1,11
1.0,607,0.07,1,11
1.0,0,0.0,1,11
1.0,520,0.0,0,18
0.06,0,0.07,1,9
1.0,383,0.14,1,11
0.05,0,0.08,1,9
0.04,0,0.09,1,9
1.0,176,0.0,1,11
1.0,227,0.01,1,11
1.0,97,0.01,2,11
1.0,196,0.0,1,11
1.0,0,0.0,1,11
1.0,1032,0.19,0,18
1.0,36,0.03,2,11
1.0,232,0.0,1,11
0.08,0,0.08,1,9
1.0,306,0.0,1,11
1.0,214,0.0,1,11
0.0,0,1.0,1,17
1.0,231,0.0,1,11
1.0,235,0.0,1,11
1.0,221,0.0,1,11
0.09,0,0.07,1,9
1.0,6601,0.02,1,11
1.0,245,0.11,1,11
0.05,0,0.07,1,9
1.0,0,0.0,1,11
1.0,0,0.0,1,11
0.2,0,0.07,1,9
1.0,1,0.69,1,15
1.0,293,0.0,1,11
0.1,0,0.06,1,9
0.1,0,0.07,1,9
1.0,0,0.0,1,11
0.22,0,0.04,1,9
0.01,0,0.07,1,9
0.13,0,0.08,1,9
1.0,197,0.0,1,11
1.0,214,0.0,1,11
1.0,1199,0.02,1,21
1.0,239,0.0,1,11
0.02,0,0.09,1,9
1.0,286,0.0,1,11
